JKV_AZONOSITO,SZAVAZOKOR,VALASZTOPOLGAR,MEGJELENTEK,URNABAN_LEVO,ELTERES,ERVENYTELEN,ERVENYES,TIPUS,ERVENYES_SZAVAZASI_IRATOK,IRATOKBAN_LEVO_SZAVAZOLAP
57654,19-174-004,712,467,467,0,1,466,LISTAS,,
57656,19-174-005,655,500,500,0,2,498,LISTAS,,
57658,19-174-006,767,554,552,0,4,548,LISTAS,,
57660,19-174-007,722,484,484,0,2,482,LISTAS,,
57662,19-175-001,499,340,340,0,0,340,LISTAS,,
57664,19-176-001,395,288,288,0,8,280,LISTAS,,
57666,19-177-001,348,197,196,0,2,194,LISTAS,,
57668,19-178-001,170,132,132,0,0,132,LISTAS,,
57670,19-179-001,778,473,473,0,3,470,LISTAS,,
57672,19-179-002,711,469,469,0,6,463,LISTAS,,
57674,19-179-003,732,441,441,0,10,431,LISTAS,,
57676,19-180-001,172,115,115,0,3,112,LISTAS,,
57678,19-181-001,97,70,70,0,1,69,LISTAS,,
57680,19-182-001,808,566,566,0,2,564,LISTAS,,
57682,19-182-002,802,582,582,0,6,576,LISTAS,,
57684,19-183-001,738,545,544,0,3,541,LISTAS,,
57686,19-184-001,341,202,202,0,0,202,LISTAS,,
57688,19-185-001,80,61,61,0,4,57,LISTAS,,
57690,19-186-001,681,505,505,0,3,502,LISTAS,,
57692,19-187-001,531,360,360,0,5,355,LISTAS,,
57694,19-188-001,855,651,650,0,4,646,LISTAS,,
57696,19-188-002,932,620,619,0,5,614,LISTAS,,
57698,19-188-003,1042,648,648,0,0,648,LISTAS,,
57700,19-188-004,787,533,532,0,5,527,LISTAS,,
57702,19-188-005,852,631,631,0,0,631,LISTAS,,
57704,19-188-006,3624,3153,3123,-30,10,3113,LISTAS,,
57706,19-188-007,835,575,575,0,6,569,LISTAS,,
57708,19-188-008,866,659,659,0,4,655,LISTAS,,
57710,19-188-009,795,597,596,0,2,594,LISTAS,,
53281,19-188-010,921,619,617,0,5,612,LISTAS,,
53279,19-188-011,799,546,546,0,0,546,LISTAS,,
53284,19-188-012,897,683,683,0,3,680,LISTAS,,
53286,19-188-013,807,602,602,0,1,601,LISTAS,,
53288,19-188-014,629,500,500,0,1,499,LISTAS,,
53290,19-188-015,680,511,511,0,5,506,LISTAS,,
53292,19-189-001,675,488,488,0,5,483,LISTAS,,
53294,19-190-001,1048,795,797,0,29,768,LISTAS,,
53296,19-191-001,1050,749,749,0,4,745,LISTAS,,
53298,19-192-001,451,304,304,0,0,304,LISTAS,,
53300,19-193-001,1069,720,720,0,20,700,LISTAS,,
53302,19-194-001,268,175,174,0,3,171,LISTAS,,
53304,19-195-001,273,207,207,0,1,206,LISTAS,,
53306,19-196-001,863,534,534,0,9,525,LISTAS,,
53308,19-196-002,820,533,533,0,10,523,LISTAS,,
53310,19-197-001,450,305,305,0,1,304,LISTAS,,
53312,19-198-001,623,450,450,0,4,446,LISTAS,,
53314,19-198-002,579,397,397,0,4,393,LISTAS,,
53316,19-199-001,136,99,99,0,1,98,LISTAS,,
53318,19-200-001,1055,705,705,0,14,691,LISTAS,,
53320,19-201-001,762,437,437,0,1,436,LISTAS,,
53322,19-201-002,952,605,605,0,7,598,LISTAS,,
53324,19-201-003,822,542,542,0,22,520,LISTAS,,
53326,19-201-004,948,670,670,0,5,665,LISTAS,,
53328,19-201-005,1046,740,740,0,2,738,LISTAS,,
53330,19-201-006,1003,667,666,0,3,663,LISTAS,,
53332,19-201-007,657,474,474,0,4,470,LISTAS,,
53334,19-201-008,718,521,521,0,5,516,LISTAS,,
53336,19-201-009,725,540,540,0,1,539,LISTAS,,
53338,19-201-010,820,572,572,0,3,569,LISTAS,,
53340,19-201-011,818,524,524,0,4,520,LISTAS,,
53342,19-201-012,1015,689,690,0,26,664,LISTAS,,
53344,19-201-013,768,535,536,0,19,517,LISTAS,,
53346,19-201-014,884,667,667,0,4,663,LISTAS,,
53348,19-201-015,1062,790,790,0,1,789,LISTAS,,
53350,19-201-016,972,609,608,0,8,600,LISTAS,,
53352,19-201-017,758,526,526,0,4,522,LISTAS,,
53354,19-201-018,746,569,569,0,1,568,LISTAS,,
53356,19-201-019,762,424,424,0,7,417,LISTAS,,
53358,19-202-001,198,158,158,0,0,158,LISTAS,,
53360,19-203-001,441,201,203,0,17,186,LISTAS,,
53362,19-203-002,3240,2838,2831,-7,14,2817,LISTAS,,
53364,19-203-003,1034,814,809,0,3,806,LISTAS,,
53366,19-203-004,1077,862,862,0,4,858,LISTAS,,
53368,19-203-005,820,674,674,0,4,670,LISTAS,,
53370,19-203-006,747,604,604,0,2,602,LISTAS,,
53372,19-203-007,860,697,697,0,4,693,LISTAS,,
53374,19-203-008,1081,848,845,0,3,842,LISTAS,,
53376,19-203-009,828,625,625,0,2,623,LISTAS,,
53378,19-203-010,853,643,643,0,6,637,LISTAS,,
53380,19-203-011,919,741,740,0,2,738,LISTAS,,
53382,19-203-012,869,660,660,0,6,654,LISTAS,,
53384,19-203-013,1030,863,861,0,3,858,LISTAS,,
53386,19-203-014,786,658,658,0,9,649,LISTAS,,
53388,19-203-015,585,433,433,0,2,431,LISTAS,,
53390,19-203-016,702,536,536,0,10,526,LISTAS,,
53392,19-203-017,582,468,468,0,0,468,LISTAS,,
53394,19-203-018,665,522,522,0,2,520,LISTAS,,
53396,19-203-019,696,568,568,0,6,562,LISTAS,,
53398,19-203-020,691,593,593,0,1,592,LISTAS,,
53400,19-203-021,730,598,598,0,2,596,LISTAS,,
53402,19-203-022,662,478,478,0,1,477,LISTAS,,
53404,19-203-023,817,614,614,0,6,608,LISTAS,,
53406,19-203-024,909,707,705,0,7,698,LISTAS,,
54870,19-203-025,1024,766,766,0,3,763,LISTAS,,
54872,19-203-026,919,689,689,0,4,685,LISTAS,,
54874,19-203-027,1034,802,802,0,6,796,LISTAS,,
54876,19-203-028,556,348,349,0,17,332,LISTAS,,
54878,19-203-029,773,633,633,0,1,632,LISTAS,,
54880,19-203-030,638,534,533,0,1,532,LISTAS,,
54882,19-203-031,1051,871,870,0,0,870,LISTAS,,
54884,19-203-032,927,776,775,0,2,773,LISTAS,,
54886,19-203-033,663,451,451,0,2,449,LISTAS,,
54888,19-203-034,979,696,696,0,6,690,LISTAS,,
54890,19-203-035,901,634,634,0,5,629,LISTAS,,
54892,19-203-036,876,582,582,0,7,575,LISTAS,,
54894,19-203-037,606,409,409,0,7,402,LISTAS,,
54896,19-203-038,858,593,592,0,4,588,LISTAS,,
54898,19-203-039,704,454,454,0,2,452,LISTAS,,
54900,19-203-040,887,622,622,0,4,618,LISTAS,,
54902,19-203-041,571,363,363,0,2,361,LISTAS,,
54904,19-203-042,694,471,471,0,4,467,LISTAS,,
54906,19-203-043,803,536,536,0,5,531,LISTAS,,
54908,19-203-044,901,645,645,0,3,642,LISTAS,,
54910,19-203-045,766,529,529,0,3,526,LISTAS,,
54912,19-203-046,606,455,455,0,2,453,LISTAS,,
54914,19-203-047,596,453,453,0,2,451,LISTAS,,
54916,19-203-048,363,272,272,0,5,267,LISTAS,,
54918,19-203-049,734,556,555,0,3,552,LISTAS,,
54920,19-203-050,995,763,763,0,6,757,LISTAS,,
54922,19-203-051,807,588,588,0,7,581,LISTAS,,
54924,19-203-052,234,186,186,0,2,184,LISTAS,,
54926,19-203-053,1149,915,915,0,3,912,LISTAS,,
54928,19-203-054,776,603,603,0,3,600,LISTAS,,
54930,19-203-055,743,571,571,0,2,569,LISTAS,,
54932,19-203-056,774,557,557,0,6,551,LISTAS,,
54934,19-204-001,191,165,165,0,0,165,LISTAS,,
54936,19-205-001,213,147,147,0,2,145,LISTAS,,
54938,19-206-001,104,59,59,0,0,59,LISTAS,,
54940,19-207-001,154,99,99,0,0,99,LISTAS,,
54942,19-208-001,518,342,342,0,5,337,LISTAS,,
54944,19-209-001,185,151,151,0,0,151,LISTAS,,
54946,19-210-001,66,45,45,0,0,45,LISTAS,,
54948,19-211-001,206,131,131,0,1,130,LISTAS,,
54950,19-212-001,355,250,250,0,0,250,LISTAS,,
54952,19-213-001,969,661,661,0,3,658,LISTAS,,
54954,19-214-001,39,25,25,0,0,25,LISTAS,,
54956,19-215-001,119,100,100,0,9,91,LISTAS,,
54958,19-216-001,730,543,543,0,9,534,LISTAS,,
54960,19-217-001,773,559,559,0,2,557,LISTAS,,
54962,19-217-002,761,509,508,0,2,506,LISTAS,,
54964,19-217-003,788,572,572,0,2,570,LISTAS,,
54966,19-217-004,747,542,542,0,4,538,LISTAS,,
54968,19-217-005,827,640,639,0,4,635,LISTAS,,
54970,19-217-006,684,520,520,0,6,514,LISTAS,,
54972,19-217-007,898,692,690,0,10,680,LISTAS,,
54974,19-218-001,730,535,535,0,2,533,LISTAS,,
54976,20-001-001,335,264,264,0,2,262,LISTAS,,
54978,20-002-001,62,49,49,0,0,49,LISTAS,,
54980,20-003-001,564,375,375,0,6,369,LISTAS,,
54982,20-004-001,1089,789,789,0,5,784,LISTAS,,
54984,20-005-001,269,162,162,0,0,162,LISTAS,,
54986,20-006-001,55,49,49,0,1,48,LISTAS,,
54988,20-007-001,401,291,291,0,0,291,LISTAS,,
54990,20-008-001,32,27,27,0,0,27,LISTAS,,
54992,20-009-001,1006,722,722,0,8,714,LISTAS,,
54994,20-010-001,658,479,479,0,1,478,LISTAS,,
54996,20-010-002,661,481,481,0,5,476,LISTAS,,
54998,20-011-001,269,186,186,0,2,184,LISTAS,,
55000,20-012-001,879,672,672,0,3,669,LISTAS,,
58124,20-013-001,387,224,224,0,1,223,LISTAS,,
58126,20-014-001,101,77,77,0,0,77,LISTAS,,
58128,20-015-001,281,172,172,0,0,172,LISTAS,,
58130,20-016-001,480,303,303,0,1,302,LISTAS,,
58132,20-017-001,449,327,327,0,3,324,LISTAS,,
58134,20-017-002,102,78,78,0,0,78,LISTAS,,
58136,20-018-001,633,423,423,0,2,421,LISTAS,,
58138,20-018-002,579,397,397,0,1,396,LISTAS,,
58140,20-018-003,464,299,299,0,3,296,LISTAS,,
58142,20-019-001,625,426,426,0,5,421,LISTAS,,
58144,20-020-001,608,345,345,0,5,340,LISTAS,,
58146,20-021-001,82,69,69,0,0,69,LISTAS,,
58148,20-022-001,106,80,80,0,0,80,LISTAS,,
58150,20-023-001,896,662,662,0,4,658,LISTAS,,
58152,20-024-001,256,145,145,0,0,145,LISTAS,,
58154,20-025-001,252,198,198,0,1,197,LISTAS,,
58156,20-026-001,584,377,377,0,1,376,LISTAS,,
58158,20-027-001,221,151,151,0,2,149,LISTAS,,
58160,20-028-001,216,146,146,0,1,145,LISTAS,,
58162,20-029-001,37,34,34,0,0,34,LISTAS,,
58164,20-030-001,41,26,26,0,1,25,LISTAS,,
58166,20-031-001,567,449,449,0,0,449,LISTAS,,
58168,20-032-001,167,125,125,0,2,123,LISTAS,,
58170,20-033-001,123,91,91,0,0,91,LISTAS,,
58172,20-034-001,402,314,313,0,2,311,LISTAS,,
58174,20-035-001,1132,836,836,0,6,830,LISTAS,,
58176,20-035-002,1018,723,723,0,3,720,LISTAS,,
58178,20-036-001,31,18,18,0,0,18,LISTAS,,
58180,20-037-001,677,507,507,0,4,503,LISTAS,,
58182,20-038-001,285,208,208,0,3,205,LISTAS,,
58184,20-039-001,62,49,49,0,0,49,LISTAS,,
58186,20-040-001,479,316,316,0,4,312,LISTAS,,
58188,20-041-001,331,189,189,0,2,187,LISTAS,,
58190,20-042-001,374,227,225,0,1,224,LISTAS,,
58192,20-043-001,136,99,99,0,0,99,LISTAS,,
58194,20-044-001,122,100,100,0,2,98,LISTAS,,
58196,20-045-001,68,50,50,0,1,49,LISTAS,,
58198,20-046-001,25,20,20,0,0,20,LISTAS,,
58200,20-047-001,243,169,169,0,3,166,LISTAS,,
58202,20-048-001,819,590,584,0,3,581,LISTAS,,
58204,20-049-001,554,390,390,0,0,390,LISTAS,,
58206,20-050-001,334,192,191,0,3,188,LISTAS,,
58208,20-051-001,504,367,367,0,3,364,LISTAS,,
58210,20-052-001,568,393,393,0,4,389,LISTAS,,
58212,20-053-001,14,14,14,0,0,14,LISTAS,,
58214,20-054-001,525,358,358,0,4,354,LISTAS,,
58216,20-055-001,114,87,87,0,1,86,LISTAS,,
58218,20-056-001,930,577,577,0,7,570,LISTAS,,
58220,20-057-001,517,308,308,0,2,306,LISTAS,,
58222,20-058-001,55,43,43,0,0,43,LISTAS,,
58224,20-059-001,772,557,557,0,1,556,LISTAS,,
58226,20-059-002,474,346,346,0,2,344,LISTAS,,
58228,20-060-001,392,266,266,0,3,263,LISTAS,,
58230,20-060-002,473,313,313,0,1,312,LISTAS,,
58232,20-061-001,206,145,145,0,1,144,LISTAS,,
58234,20-062-001,72,41,41,0,0,41,LISTAS,,
58236,20-063-001,35,25,25,0,0,25,LISTAS,,
58238,20-064-001,37,29,29,0,0,29,LISTAS,,
58240,20-065-001,233,165,165,0,1,164,LISTAS,,
58242,20-066-001,647,458,458,0,1,457,LISTAS,,
58244,20-066-002,194,114,114,0,0,114,LISTAS,,
58246,20-067-001,971,692,692,0,6,686,LISTAS,,
58248,20-067-002,953,728,728,0,3,725,LISTAS,,
58250,20-067-003,927,699,699,0,1,698,LISTAS,,
58252,20-068-001,69,43,43,0,2,41,LISTAS,,
58254,20-069-001,236,181,181,0,1,180,LISTAS,,
58256,20-070-001,343,207,207,0,1,206,LISTAS,,
58258,20-070-002,424,271,271,0,2,269,LISTAS,,
58260,20-070-003,100,65,65,0,0,65,LISTAS,,
58262,20-071-001,71,52,52,0,4,48,LISTAS,,
58264,20-072-001,518,382,387,0,40,347,LISTAS,,
56496,20-072-002,666,468,468,0,2,466,LISTAS,,
56498,20-072-003,779,536,536,0,4,532,LISTAS,,
56500,20-072-004,733,548,548,0,0,548,LISTAS,,
56502,20-072-005,901,669,669,0,3,666,LISTAS,,
56504,20-073-001,178,116,116,0,0,116,LISTAS,,
56506,20-074-001,146,110,110,0,0,110,LISTAS,,
56508,20-075-001,265,198,198,0,0,198,LISTAS,,
56510,20-076-001,8,8,8,0,0,8,LISTAS,,
56512,20-077-001,238,168,168,0,1,167,LISTAS,,
56514,20-078-001,169,115,115,0,0,115,LISTAS,,
56516,20-079-001,72,61,61,0,2,59,LISTAS,,
56518,20-080-001,597,408,408,0,5,403,LISTAS,,
56520,20-081-001,124,98,98,0,0,98,LISTAS,,
56522,20-082-001,109,65,65,0,1,64,LISTAS,,
56524,20-083-001,194,150,150,0,1,149,LISTAS,,
56526,20-084-001,496,339,339,0,1,338,LISTAS,,
56528,20-084-002,300,216,216,0,0,216,LISTAS,,
56530,20-085-001,127,88,88,0,0,88,LISTAS,,
56532,20-085-002,273,167,167,0,1,166,LISTAS,,
56534,20-086-001,74,42,42,0,1,41,LISTAS,,
56536,20-087-001,180,83,83,0,1,82,LISTAS,,
56538,20-088-001,224,143,143,0,3,140,LISTAS,,
56540,20-089-001,91,72,72,0,0,72,LISTAS,,
56542,20-090-001,87,74,74,0,1,73,LISTAS,,
56544,20-091-001,199,139,139,0,1,138,LISTAS,,
56546,20-092-001,138,102,102,0,0,102,LISTAS,,
56548,20-093-001,923,653,651,0,4,647,LISTAS,,
56550,20-093-002,778,540,540,0,4,536,LISTAS,,
56552,20-093-003,977,698,698,0,8,690,LISTAS,,
56554,20-093-004,951,756,755,0,4,751,LISTAS,,
56556,20-093-005,926,690,690,0,3,687,LISTAS,,
56558,20-093-006,1133,803,803,0,7,796,LISTAS,,
56560,20-093-007,449,300,298,0,1,297,LISTAS,,
56562,20-093-008,807,602,602,0,3,599,LISTAS,,
56564,20-093-009,705,499,498,0,5,493,LISTAS,,
56566,20-093-010,929,719,718,0,4,714,LISTAS,,
56568,20-093-011,4035,3558,3549,-6,5,3544,LISTAS,,
56570,20-093-012,803,641,641,0,2,639,LISTAS,,
56572,20-093-013,939,659,659,0,3,656,LISTAS,,
56574,20-093-014,1127,681,682,0,13,669,LISTAS,,
56576,20-093-015,1020,643,642,0,6,636,LISTAS,,
56578,20-093-016,991,656,656,0,3,653,LISTAS,,
56580,20-093-017,790,618,618,0,4,614,LISTAS,,
56582,20-094-001,184,118,118,0,0,118,LISTAS,,
56584,20-095-001,355,261,261,0,0,261,LISTAS,,
56586,20-096-001,148,118,118,0,1,117,LISTAS,,
56588,20-097-001,130,78,78,0,1,77,LISTAS,,
56590,20-098-001,168,123,123,0,0,123,LISTAS,,
56592,20-099-001,210,173,173,0,4,169,LISTAS,,
56594,20-100-001,140,82,82,0,0,82,LISTAS,,
56596,20-101-001,134,93,93,0,1,92,LISTAS,,
56598,20-102-001,133,81,81,0,2,79,LISTAS,,
56600,20-103-001,40,35,35,0,0,35,LISTAS,,
56602,20-104-001,35,32,32,0,0,32,LISTAS,,
56604,20-105-001,399,262,262,0,4,258,LISTAS,,
56606,20-106-001,65,42,42,0,1,41,LISTAS,,
56608,20-107-001,380,290,290,0,2,288,LISTAS,,
56610,20-108-001,58,40,40,0,1,39,LISTAS,,
56612,20-109-001,25,22,22,0,0,22,LISTAS,,
56614,20-110-001,33,23,23,0,1,22,LISTAS,,
56616,20-111-001,976,766,766,0,2,764,LISTAS,,
56618,20-111-002,971,751,751,0,5,746,LISTAS,,
56620,20-111-003,700,549,549,0,6,543,LISTAS,,
56622,20-111-004,829,606,606,0,2,604,LISTAS,,
56624,20-111-005,638,496,496,0,3,493,LISTAS,,
56626,20-111-006,905,732,732,0,3,729,LISTAS,,
56628,20-111-007,458,359,359,0,4,355,LISTAS,,
56630,20-111-008,287,228,227,0,0,227,LISTAS,,
60676,20-111-009,251,186,186,0,1,185,LISTAS,,
60678,20-111-010,260,212,212,0,2,210,LISTAS,,
60680,20-111-011,132,98,98,0,1,97,LISTAS,,
60682,20-112-001,634,424,424,0,1,423,LISTAS,,
60684,20-112-002,764,490,490,0,8,482,LISTAS,,
60686,20-112-003,793,523,523,0,1,522,LISTAS,,
60688,20-112-004,614,342,342,0,1,341,LISTAS,,
60690,20-112-005,467,305,305,0,5,300,LISTAS,,
60692,20-113-001,150,113,113,0,0,113,LISTAS,,
60694,20-114-001,47,36,36,0,1,35,LISTAS,,
60696,20-115-001,76,48,48,0,1,47,LISTAS,,
60698,20-115-002,144,101,101,0,0,101,LISTAS,,
60700,20-116-001,311,220,220,0,2,218,LISTAS,,
60702,20-117-001,912,613,613,0,4,609,LISTAS,,
60704,20-118-001,44,33,33,0,0,33,LISTAS,,
60706,20-119-001,203,135,135,0,2,133,LISTAS,,
60708,20-120-001,364,252,252,0,1,251,LISTAS,,
60710,20-121-001,62,42,42,0,0,42,LISTAS,,
60712,20-122-001,40,37,37,0,0,37,LISTAS,,
60714,20-123-001,583,351,351,0,1,350,LISTAS,,
60716,20-124-001,285,223,223,0,0,223,LISTAS,,
60718,20-125-001,211,148,148,0,4,144,LISTAS,,
60720,20-126-001,261,181,181,0,0,181,LISTAS,,
60722,20-127-001,239,171,171,0,1,170,LISTAS,,
60724,20-128-001,594,408,408,0,5,403,LISTAS,,
60726,20-129-001,848,535,535,0,11,524,LISTAS,,
60728,20-129-002,555,351,351,0,3,348,LISTAS,,
60730,20-130-001,201,138,138,0,2,136,LISTAS,,
60732,20-131-001,211,144,144,0,1,143,LISTAS,,
60734,20-131-002,98,67,67,0,3,64,LISTAS,,
60736,20-131-003,80,60,60,0,1,59,LISTAS,,
60738,20-132-001,332,206,206,0,5,201,LISTAS,,
60740,20-133-001,125,78,78,0,2,76,LISTAS,,
60742,20-134-001,884,659,659,0,7,652,LISTAS,,
60744,20-134-002,1016,838,837,0,5,832,LISTAS,,
60746,20-134-003,817,587,587,0,7,580,LISTAS,,
60748,20-134-004,1166,783,780,0,9,771,LISTAS,,
60750,20-134-005,949,694,694,0,5,689,LISTAS,,
60752,20-134-006,1015,719,719,0,1,718,LISTAS,,
60754,20-134-007,707,499,499,0,2,497,LISTAS,,
60756,20-134-008,1077,754,754,0,2,752,LISTAS,,
60758,20-134-009,1184,865,865,0,4,861,LISTAS,,
60760,20-134-010,1014,745,745,0,5,740,LISTAS,,
60762,20-134-011,737,567,567,0,1,566,LISTAS,,
60764,20-134-012,795,527,527,0,7,520,LISTAS,,
60766,20-134-013,886,705,705,0,3,702,LISTAS,,
60768,20-134-014,1071,732,732,0,4,728,LISTAS,,
60770,20-134-015,997,753,753,0,4,749,LISTAS,,
60772,20-134-016,740,329,329,0,4,325,LISTAS,,
60774,20-134-017,2897,2621,2616,-5,8,2608,LISTAS,,
60776,20-134-018,1037,768,768,0,1,767,LISTAS,,
60778,20-134-019,1051,708,708,0,0,708,LISTAS,,
60780,20-134-020,854,565,565,0,4,561,LISTAS,,
60782,20-134-021,810,552,553,0,19,534,LISTAS,,
60784,20-134-022,1016,705,704,0,4,700,LISTAS,,
60786,20-134-023,1074,743,743,0,5,738,LISTAS,,
60788,20-134-024,760,560,558,0,1,557,LISTAS,,
60790,20-134-025,811,528,528,0,2,526,LISTAS,,
60792,20-134-026,1247,783,783,0,2,781,LISTAS,,
60932,20-134-027,1235,890,890,0,3,887,LISTAS,,
60934,20-134-028,1173,797,797,0,5,792,LISTAS,,
60936,20-134-029,1100,793,793,0,2,791,LISTAS,,
60938,20-134-030,947,590,590,0,3,587,LISTAS,,
60940,20-134-031,752,511,511,0,1,510,LISTAS,,
60942,20-134-032,833,647,647,0,1,646,LISTAS,,
60944,20-134-033,972,710,710,0,2,708,LISTAS,,
60946,20-134-034,1202,929,928,0,2,926,LISTAS,,
60948,20-134-035,1216,891,891,0,8,883,LISTAS,,
60950,20-134-036,506,343,343,0,5,338,LISTAS,,
60952,20-134-037,760,558,558,0,2,556,LISTAS,,
60954,20-134-038,923,684,683,0,5,678,LISTAS,,
60956,20-134-039,1148,849,846,0,23,823,LISTAS,,
60958,20-134-040,1126,772,772,0,5,767,LISTAS,,
60960,20-135-001,694,435,435,0,6,429,LISTAS,,
60962,20-136-001,365,278,278,0,1,277,LISTAS,,
60964,20-137-001,381,284,284,0,2,282,LISTAS,,
60966,20-138-001,385,276,276,0,1,275,LISTAS,,
60968,20-139-001,390,242,242,0,3,239,LISTAS,,
60970,20-140-001,874,635,634,0,3,631,LISTAS,,
60972,20-141-001,376,260,260,0,4,256,LISTAS,,
60974,20-142-001,504,362,362,0,8,354,LISTAS,,
60976,20-143-001,204,153,153,0,4,149,LISTAS,,
60978,20-144-001,99,77,77,0,0,77,LISTAS,,
60980,20-145-001,220,141,141,0,3,138,LISTAS,,
60982,20-146-001,261,173,173,0,0,173,LISTAS,,
60984,20-147-001,251,177,177,0,1,176,LISTAS,,
60986,20-148-001,212,147,147,0,1,146,LISTAS,,
60988,20-149-001,156,125,125,0,1,124,LISTAS,,
60990,20-150-001,639,428,428,0,0,428,LISTAS,,
60992,20-151-001,200,98,98,0,3,95,LISTAS,,
60994,20-152-001,97,65,65,0,2,63,LISTAS,,
60996,20-153-001,84,67,67,0,0,67,LISTAS,,
60998,20-154-001,333,184,184,0,7,177,LISTAS,,
61000,20-155-001,96,61,61,0,2,59,LISTAS,,
61002,20-156-001,162,125,125,0,2,123,LISTAS,,
61004,20-157-001,453,299,299,0,3,296,LISTAS,,
61006,20-158-001,639,373,373,0,4,369,LISTAS,,
61008,20-158-002,680,486,486,0,10,476,LISTAS,,
61010,20-159-001,100,64,64,0,1,63,LISTAS,,
61012,20-160-001,691,394,393,0,17,376,LISTAS,,
61014,20-161-001,146,105,105,0,3,102,LISTAS,,
61016,20-162-001,818,580,580,0,2,578,LISTAS,,
61018,20-162-002,120,79,79,0,3,76,LISTAS,,
61020,20-163-001,137,98,98,0,0,98,LISTAS,,
61022,20-164-001,341,222,222,0,2,220,LISTAS,,
61024,20-165-001,302,232,232,0,3,229,LISTAS,,
61026,20-166-001,306,203,203,0,1,202,LISTAS,,
61028,20-167-001,736,509,509,0,6,503,LISTAS,,
61030,20-168-001,232,195,195,0,0,195,LISTAS,,
61032,20-169-001,663,426,426,0,4,422,LISTAS,,
61034,20-170-001,294,178,177,0,0,177,LISTAS,,
61036,20-171-001,39,30,30,0,0,30,LISTAS,,
61038,20-172-001,229,170,170,0,1,169,LISTAS,,
61040,20-173-001,24,23,23,0,1,22,LISTAS,,
61042,20-174-001,134,104,104,0,5,99,LISTAS,,
61044,20-175-001,451,297,297,0,3,294,LISTAS,,
61046,20-176-001,471,327,327,0,3,324,LISTAS,,
61048,20-177-001,25,18,18,0,1,17,LISTAS,,
61050,20-178-001,233,150,150,0,2,148,LISTAS,,
61052,20-179-001,956,644,643,0,6,637,LISTAS,,
61054,20-180-001,739,530,530,0,6,524,LISTAS,,
61056,20-181-001,326,235,235,0,0,235,LISTAS,,
61058,20-182-001,455,340,340,0,9,331,LISTAS,,
61060,20-183-001,323,224,224,0,3,221,LISTAS,,
61062,20-184-001,611,439,439,0,1,438,LISTAS,,
61064,20-185-001,760,497,497,0,2,495,LISTAS,,
61066,20-185-002,692,443,443,0,9,434,LISTAS,,
61068,20-186-001,494,335,335,0,6,329,LISTAS,,
61070,20-187-001,31,25,25,0,0,25,LISTAS,,
61072,20-188-001,742,563,563,0,5,558,LISTAS,,
61209,20-189-001,554,353,353,0,3,350,LISTAS,,
61207,20-189-002,605,356,356,0,5,351,LISTAS,,
61212,20-190-001,489,330,330,0,1,329,LISTAS,,
61214,20-191-001,481,352,352,0,1,351,LISTAS,,
61216,20-192-001,157,103,103,0,3,100,LISTAS,,
61218,20-193-001,254,168,168,0,1,167,LISTAS,,
61220,20-194-001,314,223,223,0,5,218,LISTAS,,
61222,20-195-001,47,29,29,0,0,29,LISTAS,,
61224,20-196-001,237,156,156,0,2,154,LISTAS,,
61226,20-197-001,63,38,38,0,0,38,LISTAS,,
61228,20-198-001,102,58,58,0,1,57,LISTAS,,
61230,20-199-001,683,317,317,0,6,311,LISTAS,,
61232,20-200-001,633,412,412,0,3,409,LISTAS,,
61234,20-200-002,646,409,409,0,2,407,LISTAS,,
61236,20-201-001,174,139,139,0,2,137,LISTAS,,
61238,20-202-001,18,15,15,0,0,15,LISTAS,,
61240,20-203-001,142,121,121,0,1,120,LISTAS,,
61242,20-204-001,839,657,657,0,1,656,LISTAS,,
61244,20-205-001,73,64,64,0,0,64,LISTAS,,
61246,20-205-002,57,47,47,0,1,46,LISTAS,,
61248,20-206-001,288,215,215,0,4,211,LISTAS,,
61250,20-207-001,446,314,314,0,2,312,LISTAS,,
61252,20-208-001,547,377,377,0,5,372,LISTAS,,
61254,20-209-001,696,447,447,0,7,440,LISTAS,,
61256,20-210-001,404,271,271,0,5,266,LISTAS,,
61258,20-210-002,478,289,289,0,1,288,LISTAS,,
61260,20-211-001,468,204,204,0,5,199,LISTAS,,
61262,20-211-002,784,507,507,0,2,505,LISTAS,,
61264,20-212-001,786,533,533,0,8,525,LISTAS,,
61266,20-213-001,45,38,38,0,3,35,LISTAS,,
61268,20-214-001,457,327,327,0,3,324,LISTAS,,
61270,20-215-001,237,200,200,0,0,200,LISTAS,,
61272,20-215-002,61,47,47,0,1,46,LISTAS,,
61274,20-216-001,96,66,66,0,1,65,LISTAS,,
61276,20-217-001,153,101,101,0,2,99,LISTAS,,
61278,20-218-001,850,589,588,0,4,584,LISTAS,,
61280,20-219-001,97,70,70,0,1,69,LISTAS,,
61282,20-220-001,56,37,37,0,0,37,LISTAS,,
61284,20-221-001,273,200,200,0,2,198,LISTAS,,
61286,20-222-001,988,710,710,0,4,706,LISTAS,,
61288,20-222-002,800,563,563,0,3,560,LISTAS,,
61290,20-223-001,64,56,56,0,0,56,LISTAS,,
61292,20-224-001,187,104,104,0,0,104,LISTAS,,
61294,20-225-001,624,399,399,0,3,396,LISTAS,,
61296,20-225-002,568,369,369,0,4,365,LISTAS,,
61298,20-226-001,518,354,354,0,3,351,LISTAS,,
61300,20-227-001,559,355,355,0,3,352,LISTAS,,
61302,20-228-001,291,222,222,0,4,218,LISTAS,,
