JKV_AZONOSITO,SZAVAZOKOR,VALASZTOPOLGAR,MEGJELENTEK,URNABAN_LEVO,ELTERES,ERVENYTELEN,ERVENYES,TIPUS,HATARIDOBEN_BEERKEZETT_SZAVAZASI_IRATOK,ERVENYES_SZAVAZASI_IRATOK,IRATOKBAN_LEVO_SZAVAZOLAP
240791,13-103-010,2194,1986,2004,18,109,1895,LISTAS,,,
240793,13-103-011,109,65,64,0,1,63,LISTAS,,,
240795,13-103-012,104,80,80,0,0,80,LISTAS,,,
240797,13-103-013,642,395,396,0,9,387,LISTAS,,,
240799,13-103-014,729,437,437,0,4,433,LISTAS,,,
240801,13-103-015,566,291,291,0,3,288,LISTAS,,,
240803,13-103-016,1017,553,553,0,16,537,LISTAS,,,
240805,13-103-017,784,591,591,0,7,584,LISTAS,,,
240807,13-103-018,1066,684,682,0,6,676,LISTAS,,,
240809,13-103-019,448,300,299,0,0,299,LISTAS,,,
240811,13-103-020,543,365,365,0,3,362,LISTAS,,,
240813,13-103-021,831,619,617,0,3,614,LISTAS,,,
240815,13-103-022,720,509,509,0,6,503,LISTAS,,,
240817,13-103-023,520,365,365,0,0,365,LISTAS,,,
240819,13-103-024,564,348,348,0,3,345,LISTAS,,,
240821,13-103-025,772,502,502,0,2,500,LISTAS,,,
240823,13-103-026,742,347,347,0,2,345,LISTAS,,,
240825,13-103-027,886,488,488,0,2,486,LISTAS,,,
240827,13-103-028,807,509,509,0,3,506,LISTAS,,,
240829,13-103-029,704,449,449,0,3,446,LISTAS,,,
240831,13-103-030,534,359,359,0,1,358,LISTAS,,,
240833,13-103-031,701,539,539,0,0,539,LISTAS,,,
240835,13-103-032,704,367,367,0,2,365,LISTAS,,,
240837,13-103-033,652,368,369,0,17,352,LISTAS,,,
240839,13-103-034,743,417,417,0,3,414,LISTAS,,,
240841,13-103-035,798,413,413,0,2,411,LISTAS,,,
240843,13-103-036,765,332,332,0,9,323,LISTAS,,,
240845,13-103-037,546,368,367,0,7,360,LISTAS,,,
240847,13-103-038,1190,764,764,0,10,754,LISTAS,,,
240849,13-103-039,858,540,536,0,5,531,LISTAS,,,
240851,13-103-040,756,525,525,0,7,518,LISTAS,,,
240853,13-104-001,740,410,409,0,0,409,LISTAS,,,
240855,13-105-001,211,167,166,0,7,159,LISTAS,,,
240857,13-106-001,635,373,373,0,8,365,LISTAS,,,
240859,13-107-001,358,258,259,0,6,253,LISTAS,,,
240861,13-108-001,334,236,236,0,3,233,LISTAS,,,
240863,13-108-002,135,108,108,0,1,107,LISTAS,,,
240865,13-109-001,334,242,242,0,3,239,LISTAS,,,
240867,13-110-001,355,198,198,0,4,194,LISTAS,,,
240869,13-111-001,1022,764,765,0,18,747,LISTAS,,,
240871,13-111-002,271,208,208,0,0,208,LISTAS,,,
240873,13-112-001,254,194,194,0,3,191,LISTAS,,,
240875,13-113-001,170,121,121,0,2,119,LISTAS,,,
240877,13-114-001,986,676,681,0,32,649,LISTAS,,,
240879,13-114-002,1034,731,731,0,6,725,LISTAS,,,
240881,13-114-003,1029,724,723,0,6,717,LISTAS,,,
240883,13-114-004,1045,720,720,0,4,716,LISTAS,,,
240885,13-114-005,149,99,99,0,0,99,LISTAS,,,
240887,13-114-006,201,133,133,0,0,133,LISTAS,,,
240889,13-115-001,317,215,215,0,3,212,LISTAS,,,
240891,13-116-001,211,137,137,0,1,136,LISTAS,,,
240893,13-117-001,783,452,452,0,6,446,LISTAS,,,
240895,13-118-001,379,285,285,0,7,278,LISTAS,,,
240897,13-118-002,64,49,49,0,1,48,LISTAS,,,
240899,13-119-001,862,613,613,0,3,610,LISTAS,,,
240901,13-119-002,621,399,399,0,0,399,LISTAS,,,
240903,13-120-001,595,437,437,0,5,432,LISTAS,,,
240905,13-120-002,515,394,394,0,2,392,LISTAS,,,
240907,13-121-001,797,456,455,0,4,451,LISTAS,,,
240909,13-121-002,697,455,454,0,3,451,LISTAS,,,
240911,13-122-001,536,366,364,0,3,361,LISTAS,,,
240913,13-123-001,273,212,212,0,1,211,LISTAS,,,
240915,13-124-001,612,421,421,0,1,420,LISTAS,,,
240917,13-125-001,958,609,608,0,6,602,LISTAS,,,
240919,13-126-001,547,364,364,0,3,361,LISTAS,,,
240921,13-126-002,688,502,501,0,0,501,LISTAS,,,
240923,13-127-001,1019,636,636,0,3,633,LISTAS,,,
240925,13-128-001,322,189,189,0,1,188,LISTAS,,,
240927,13-129-001,485,286,286,0,3,283,LISTAS,,,
240929,13-130-001,475,338,338,0,2,336,LISTAS,,,
240931,13-131-001,950,595,595,0,5,590,LISTAS,,,
240933,13-131-002,832,566,566,0,5,561,LISTAS,,,
240935,14-001-001,749,403,402,0,4,398,LISTAS,,,
240937,14-001-002,772,479,479,0,4,475,LISTAS,,,
240939,14-001-003,723,430,430,0,3,427,LISTAS,,,
240941,14-001-004,700,463,463,0,4,459,LISTAS,,,
240943,14-001-005,694,438,437,0,13,424,LISTAS,,,
240945,14-001-006,724,491,491,0,1,490,LISTAS,,,
240947,14-001-007,729,481,481,0,2,479,LISTAS,,,
240949,14-001-008,711,463,463,0,2,461,LISTAS,,,
240951,14-001-009,695,438,438,0,4,434,LISTAS,,,
240953,14-001-010,747,461,459,0,4,455,LISTAS,,,
240955,14-001-011,732,491,491,0,1,490,LISTAS,,,
240957,14-001-012,674,436,436,0,1,435,LISTAS,,,
240959,14-001-013,693,459,459,0,3,456,LISTAS,,,
240961,14-001-014,683,449,449,0,3,446,LISTAS,,,
240963,14-001-015,703,470,470,0,5,465,LISTAS,,,
240965,14-001-016,686,480,468,0,1,467,LISTAS,,,
240967,14-002-001,1107,758,747,0,11,736,LISTAS,,,
240969,14-003-001,589,427,427,0,0,427,LISTAS,,,
240971,14-003-002,620,469,469,0,4,465,LISTAS,,,
240973,14-003-003,681,404,404,0,6,398,LISTAS,,,
240975,14-003-004,622,420,419,0,4,415,LISTAS,,,
240977,14-003-005,712,505,505,0,0,505,LISTAS,,,
240979,14-003-006,675,431,430,0,4,426,LISTAS,,,
240981,14-003-007,772,510,510,0,4,506,LISTAS,,,
240983,14-003-008,710,499,499,0,4,495,LISTAS,,,
240985,14-003-009,669,443,443,0,6,437,LISTAS,,,
240987,14-003-010,632,386,386,0,3,383,LISTAS,,,
240989,14-003-011,602,418,418,0,2,416,LISTAS,,,
240991,14-003-012,662,428,428,0,5,423,LISTAS,,,
240993,14-003-013,664,430,427,0,1,426,LISTAS,,,
240995,14-003-014,631,441,440,0,3,437,LISTAS,,,
240997,14-003-015,634,418,417,0,1,416,LISTAS,,,
240999,14-003-016,634,422,420,0,3,417,LISTAS,,,
241001,14-004-001,796,568,568,0,3,565,LISTAS,,,
241003,14-004-002,751,545,545,0,6,539,LISTAS,,,
241005,14-004-003,794,575,568,0,2,566,LISTAS,,,
241007,14-004-004,692,540,540,0,6,534,LISTAS,,,
241009,14-004-005,1070,825,825,0,8,817,LISTAS,,,
241011,14-005-001,912,563,563,0,5,558,LISTAS,,,
241013,14-006-001,780,535,534,0,9,525,LISTAS,,,
241015,14-006-002,763,560,560,0,9,551,LISTAS,,,
241017,14-006-003,825,636,636,0,6,630,LISTAS,,,
241019,14-006-004,778,575,575,0,4,571,LISTAS,,,
241021,14-006-005,850,647,647,0,2,645,LISTAS,,,
241023,14-006-006,815,572,572,0,1,571,LISTAS,,,
241025,14-007-001,977,652,652,0,6,646,LISTAS,,,
241027,14-008-001,758,572,572,0,5,567,LISTAS,,,
241029,14-008-002,764,494,494,0,3,491,LISTAS,,,
241031,14-008-003,809,542,542,0,7,535,LISTAS,,,
241033,14-008-004,666,492,491,0,3,488,LISTAS,,,
241035,14-009-001,641,441,441,0,1,440,LISTAS,,,
241037,14-010-001,997,728,727,0,8,719,LISTAS,,,
241039,14-011-001,1439,1091,1091,0,12,1079,LISTAS,,,
241041,14-011-002,1342,995,997,0,23,974,LISTAS,,,
241043,14-011-003,1431,1176,1176,0,14,1162,LISTAS,,,
241045,14-011-004,1242,1078,1080,0,19,1061,LISTAS,,,
241047,14-011-005,1269,997,996,0,9,987,LISTAS,,,
241049,14-011-006,1316,1061,1060,0,8,1052,LISTAS,,,
241051,14-011-007,1245,797,797,0,6,791,LISTAS,,,
241053,14-011-008,1279,1035,1030,0,8,1022,LISTAS,,,
241055,14-012-001,797,670,670,0,4,666,LISTAS,,,
241057,14-012-002,822,672,672,0,8,664,LISTAS,,,
241059,14-013-001,1058,847,846,0,6,840,LISTAS,,,
241061,14-013-002,1029,761,761,0,8,753,LISTAS,,,
241063,14-013-003,1200,973,974,0,17,957,LISTAS,,,
241065,14-013-004,1053,799,798,0,7,791,LISTAS,,,
241067,14-013-005,1334,1095,1096,0,14,1082,LISTAS,,,
241069,14-013-006,986,862,862,0,5,857,LISTAS,,,
241071,14-013-007,1094,915,915,0,3,912,LISTAS,,,
241073,14-013-008,1093,880,880,0,5,875,LISTAS,,,
241075,14-014-001,657,558,558,0,6,552,LISTAS,,,
241077,14-014-002,555,437,437,0,6,431,LISTAS,,,
241079,14-014-003,696,511,512,0,13,499,LISTAS,,,
241081,14-014-004,636,481,479,0,1,478,LISTAS,,,
241083,14-014-005,1241,980,980,0,8,972,LISTAS,,,
241085,14-014-006,911,777,776,0,4,772,LISTAS,,,
241087,14-014-007,3994,3679,3672,-7,24,3648,LISTAS,,,
241089,14-014-008,729,625,625,0,5,620,LISTAS,,,
241091,14-014-009,685,530,530,0,5,525,LISTAS,,,
241093,14-014-010,582,469,469,0,5,464,LISTAS,,,
241095,14-014-011,572,477,477,0,4,473,LISTAS,,,
241097,14-014-012,668,564,563,0,5,558,LISTAS,,,
241099,14-014-013,681,557,557,0,6,551,LISTAS,,,
241101,14-014-014,683,593,584,0,2,582,LISTAS,,,
241103,14-014-015,786,631,631,0,5,626,LISTAS,,,
241105,14-014-016,623,478,478,0,6,472,LISTAS,,,
241107,14-015-001,1222,1010,1010,0,8,1002,LISTAS,,,
241109,14-015-002,1134,892,898,0,46,852,LISTAS,,,
241111,14-015-003,1108,859,858,0,6,852,LISTAS,,,
241113,14-015-004,996,816,816,0,7,809,LISTAS,,,
241115,14-015-005,1161,939,937,0,11,926,LISTAS,,,
241117,14-015-006,1023,857,857,0,5,852,LISTAS,,,
241119,14-015-007,1076,896,896,0,8,888,LISTAS,,,
241121,14-015-008,1105,934,933,0,12,921,LISTAS,,,
241123,14-015-009,998,720,720,0,8,712,LISTAS,,,
241125,14-015-010,1062,764,763,0,9,754,LISTAS,,,
241127,14-015-011,1031,744,735,0,9,726,LISTAS,,,
241129,14-015-012,1099,799,797,0,11,786,LISTAS,,,
241131,14-015-013,1061,740,739,0,13,726,LISTAS,,,
241133,14-015-014,1040,778,767,0,7,760,LISTAS,,,
241135,14-015-015,904,690,690,0,2,688,LISTAS,,,
241137,14-015-016,974,793,795,0,16,779,LISTAS,,,
241139,14-015-017,1295,1098,1097,0,9,1088,LISTAS,,,
241141,14-015-018,1424,1226,1225,0,4,1221,LISTAS,,,
241143,14-015-019,941,744,743,0,6,737,LISTAS,,,
241145,14-015-020,1146,966,966,0,3,963,LISTAS,,,
241147,14-016-001,754,509,509,0,5,504,LISTAS,,,
241149,14-016-002,779,524,524,0,9,515,LISTAS,,,
241151,14-016-003,684,455,455,0,7,448,LISTAS,,,
241153,14-016-004,758,534,534,0,1,533,LISTAS,,,
241155,14-016-005,769,546,546,0,3,543,LISTAS,,,
241157,14-016-006,212,140,140,0,0,140,LISTAS,,,
241159,14-016-007,197,96,96,0,2,94,LISTAS,,,
241161,14-017-001,732,575,574,0,5,569,LISTAS,,,
241163,14-017-002,716,522,522,0,7,515,LISTAS,,,
241165,14-017-003,981,731,731,0,8,723,LISTAS,,,
241167,14-017-004,689,513,513,0,10,503,LISTAS,,,
241169,14-017-005,1099,772,771,0,5,766,LISTAS,,,
241171,14-017-006,798,562,562,0,2,560,LISTAS,,,
241173,14-017-007,1974,1684,1665,-19,10,1655,LISTAS,,,
241175,14-017-008,611,479,479,0,5,474,LISTAS,,,
241177,14-017-009,877,675,675,0,3,672,LISTAS,,,
241179,14-017-010,973,711,710,0,8,702,LISTAS,,,
241181,14-017-011,636,490,490,0,1,489,LISTAS,,,
241183,14-017-012,630,484,484,0,4,480,LISTAS,,,
241185,14-017-013,1129,759,759,0,9,750,LISTAS,,,
241187,14-017-014,933,605,604,0,7,597,LISTAS,,,
241189,14-017-015,772,551,551,0,4,547,LISTAS,,,
241191,14-017-016,794,590,590,0,3,587,LISTAS,,,
241193,14-017-017,888,597,596,0,3,593,LISTAS,,,
241195,14-017-018,731,315,314,0,3,311,LISTAS,,,
241197,14-017-019,170,83,83,0,1,82,LISTAS,,,
241199,14-017-020,1157,655,655,0,2,653,LISTAS,,,
241201,14-017-021,915,547,547,0,4,543,LISTAS,,,
241203,14-017-022,1021,696,697,0,14,683,LISTAS,,,
241205,14-017-023,1139,805,805,0,8,797,LISTAS,,,
241207,14-017-024,832,548,548,0,3,545,LISTAS,,,
241209,14-017-025,914,586,586,0,2,584,LISTAS,,,
241211,14-017-026,984,445,443,0,5,438,LISTAS,,,
241213,14-017-027,1128,690,689,0,5,684,LISTAS,,,
241215,14-017-028,796,534,533,0,4,529,LISTAS,,,
241217,14-017-029,619,414,414,0,3,411,LISTAS,,,
241219,14-017-030,685,502,502,0,7,495,LISTAS,,,
241221,14-017-031,893,702,702,0,8,694,LISTAS,,,
241223,14-017-032,840,497,497,0,1,496,LISTAS,,,
241225,14-017-033,987,679,678,0,7,671,LISTAS,,,
241227,14-017-034,759,455,455,0,2,453,LISTAS,,,
241229,14-018-001,784,527,527,0,3,524,LISTAS,,,
241231,14-018-002,749,488,488,0,5,483,LISTAS,,,
241233,14-018-003,713,474,474,0,13,461,LISTAS,,,
241235,14-018-004,663,463,470,0,35,435,LISTAS,,,
241237,14-018-005,629,431,431,0,4,427,LISTAS,,,
241239,14-019-001,1212,776,774,0,3,771,LISTAS,,,
241241,14-019-002,832,424,424,0,8,416,LISTAS,,,
241243,14-019-003,1350,701,702,0,12,690,LISTAS,,,
241245,14-020-001,851,563,565,0,16,549,LISTAS,,,
241247,14-020-002,784,505,503,0,4,499,LISTAS,,,
241249,14-021-001,951,594,594,0,6,588,LISTAS,,,
241251,14-021-002,872,677,677,0,60,617,LISTAS,,,
241253,14-021-003,899,718,718,0,6,712,LISTAS,,,
241255,14-022-001,1333,998,997,0,10,987,LISTAS,,,
241257,14-023-001,993,799,793,0,4,789,LISTAS,,,
241259,14-023-002,1032,792,792,0,4,788,LISTAS,,,
241261,14-023-003,1058,827,826,0,5,821,LISTAS,,,
241263,14-023-004,976,749,749,0,6,743,LISTAS,,,
241265,14-023-005,1058,781,781,0,10,771,LISTAS,,,
241267,14-023-006,1177,951,952,0,15,937,LISTAS,,,
241269,14-023-007,1239,988,988,0,7,981,LISTAS,,,
241271,14-024-001,512,385,383,0,5,378,LISTAS,,,
241273,14-025-001,862,592,592,0,9,583,LISTAS,,,
241275,14-025-002,863,663,663,0,10,653,LISTAS,,,
241277,14-025-003,877,655,654,0,4,650,LISTAS,,,
241279,14-025-004,883,659,659,0,3,656,LISTAS,,,
241281,14-025-005,820,601,601,0,4,597,LISTAS,,,
241283,14-025-006,818,650,649,0,3,646,LISTAS,,,
241285,14-025-007,767,511,511,0,8,503,LISTAS,,,
241287,14-025-008,2757,2420,2415,-5,17,2398,LISTAS,,,
241289,14-025-009,766,611,611,0,3,608,LISTAS,,,
241291,14-025-010,826,604,604,0,2,602,LISTAS,,,
241293,14-025-011,801,602,602,0,8,594,LISTAS,,,
241295,14-025-012,830,617,617,0,8,609,LISTAS,,,
241297,14-025-013,859,585,585,0,7,578,LISTAS,,,
241299,14-025-014,787,533,531,0,5,526,LISTAS,,,
241301,14-025-015,1124,757,757,0,6,751,LISTAS,,,
241303,14-025-016,656,458,458,0,5,453,LISTAS,,,
241305,14-026-001,771,445,445,0,6,439,LISTAS,,,
241307,14-026-002,1119,734,734,0,6,728,LISTAS,,,
241309,14-026-003,313,204,204,0,1,203,LISTAS,,,
241311,14-027-001,818,586,586,0,4,582,LISTAS,,,
241313,14-027-002,795,574,574,0,5,569,LISTAS,,,
241315,14-027-003,902,625,625,0,4,621,LISTAS,,,
241317,14-027-004,1026,677,677,0,5,672,LISTAS,,,
241319,14-028-001,1166,695,695,0,9,686,LISTAS,,,
241321,14-028-002,1058,755,753,0,5,748,LISTAS,,,
241323,14-028-003,1011,688,688,0,2,686,LISTAS,,,
241325,14-028-004,1059,812,812,0,4,808,LISTAS,,,
241327,14-029-001,900,679,679,0,3,676,LISTAS,,,
241329,14-029-002,1005,765,767,0,16,751,LISTAS,,,
241331,14-029-003,1010,852,852,0,11,841,LISTAS,,,
241333,14-029-004,989,787,784,0,5,779,LISTAS,,,
241335,14-029-005,989,833,833,0,0,833,LISTAS,,,
241337,14-029-006,1032,817,817,0,7,810,LISTAS,,,
241339,14-029-007,1067,893,893,0,8,885,LISTAS,,,
241341,14-029-008,1040,903,899,0,2,897,LISTAS,,,
241343,14-030-001,542,344,344,0,4,340,LISTAS,,,
241345,14-030-002,762,588,588,0,3,585,LISTAS,,,
241347,14-030-003,417,302,302,0,1,301,LISTAS,,,
241349,14-031-001,931,574,574,0,4,570,LISTAS,,,
241351,14-031-002,966,643,642,0,7,635,LISTAS,,,
241353,14-031-003,1071,559,558,0,7,551,LISTAS,,,
241355,14-031-004,944,669,669,0,3,666,LISTAS,,,
241357,14-031-005,912,562,562,0,5,557,LISTAS,,,
241359,14-032-001,772,598,598,0,9,589,LISTAS,,,
241361,14-032-002,898,675,675,0,8,667,LISTAS,,,
241363,14-032-003,883,681,681,0,11,670,LISTAS,,,
241365,14-033-001,1245,874,872,0,9,863,LISTAS,,,
241367,14-033-002,1115,757,757,0,5,752,LISTAS,,,
241369,14-033-003,1018,749,748,0,3,745,LISTAS,,,
241371,14-033-004,944,705,727,0,105,622,LISTAS,,,
241373,14-033-005,981,706,706,0,13,693,LISTAS,,,
241375,14-033-006,1001,774,774,0,2,772,LISTAS,,,
241377,14-033-007,1193,940,940,0,9,931,LISTAS,,,
241379,14-033-008,1331,1054,1053,0,4,1049,LISTAS,,,
241381,14-033-009,1001,757,757,0,5,752,LISTAS,,,
241383,14-033-010,1023,785,785,0,6,779,LISTAS,,,
241385,14-033-011,898,610,610,0,1,609,LISTAS,,,
241387,14-033-012,1236,962,960,0,9,951,LISTAS,,,
241389,14-033-013,1294,967,967,0,7,960,LISTAS,,,
241391,14-033-014,1289,941,937,0,6,931,LISTAS,,,
241393,14-033-015,1109,854,851,0,5,846,LISTAS,,,
241395,14-033-016,977,736,736,0,7,729,LISTAS,,,
241397,14-034-001,1194,985,984,0,7,977,LISTAS,,,
241399,14-034-002,1158,919,919,0,14,905,LISTAS,,,
241401,14-034-003,1038,829,828,0,3,825,LISTAS,,,
241403,14-034-004,998,748,749,0,4,745,LISTAS,,,
241405,14-034-005,1002,766,766,0,9,757,LISTAS,,,
241407,14-034-006,911,701,701,0,5,696,LISTAS,,,
241409,14-034-007,1053,818,818,0,9,809,LISTAS,,,
241411,14-034-008,1135,858,861,0,22,839,LISTAS,,,
241413,14-034-009,1114,878,878,0,8,870,LISTAS,,,
241415,14-034-010,3752,3186,3183,-3,11,3172,LISTAS,,,
241417,14-034-011,821,562,563,0,15,548,LISTAS,,,
241419,14-034-012,1086,772,772,0,5,767,LISTAS,,,
241421,14-034-013,957,821,821,0,3,818,LISTAS,,,
241423,14-034-014,951,770,770,0,5,765,LISTAS,,,
241425,14-034-015,1011,837,824,0,9,815,LISTAS,,,
241427,14-034-016,1115,892,890,0,9,881,LISTAS,,,
241429,14-034-017,978,766,767,0,11,756,LISTAS,,,
241431,14-034-018,912,685,685,0,6,679,LISTAS,,,
241433,14-034-019,1204,911,910,0,6,904,LISTAS,,,
241435,14-034-020,992,793,793,0,6,787,LISTAS,,,
241437,14-034-021,1115,774,774,0,3,771,LISTAS,,,
241439,14-034-022,1121,827,827,0,7,820,LISTAS,,,
241441,14-034-023,1134,865,865,0,1,864,LISTAS,,,
241443,14-034-024,1042,812,811,0,4,807,LISTAS,,,
241445,14-034-025,1074,874,876,0,15,861,LISTAS,,,
241447,14-034-026,1352,1057,1056,0,10,1046,LISTAS,,,
241449,14-034-027,1180,971,971,0,3,968,LISTAS,,,
241451,14-034-028,1212,865,865,0,7,858,LISTAS,,,
241453,14-034-029,1173,849,847,0,3,844,LISTAS,,,
241455,14-034-030,966,718,718,0,3,715,LISTAS,,,
241457,14-035-001,970,688,686,0,8,678,LISTAS,,,
241459,14-035-002,1050,750,750,0,6,744,LISTAS,,,
241461,14-035-003,1236,883,883,0,10,873,LISTAS,,,
241463,14-035-004,1207,783,780,0,6,774,LISTAS,,,
241465,14-035-005,1106,799,799,0,15,784,LISTAS,,,
241467,14-035-006,1081,749,747,0,7,740,LISTAS,,,
241469,14-036-001,923,680,680,0,7,673,LISTAS,,,
241471,14-036-002,673,508,508,0,3,505,LISTAS,,,
241473,14-036-003,775,564,564,0,8,556,LISTAS,,,
241475,14-036-004,827,697,697,0,5,692,LISTAS,,,
241477,14-037-001,1169,796,795,0,13,782,LISTAS,,,
241479,14-037-002,1302,896,896,0,11,885,LISTAS,,,
241481,14-037-003,1089,738,738,0,3,735,LISTAS,,,
241483,14-037-004,1169,782,778,0,7,771,LISTAS,,,
241485,14-037-005,1248,877,877,0,5,872,LISTAS,,,
241487,14-037-006,1105,703,703,0,4,699,LISTAS,,,
241489,14-038-001,1194,754,747,0,3,744,LISTAS,,,
241491,14-038-002,1027,777,777,0,10,767,LISTAS,,,
241493,14-038-003,1004,807,807,0,15,792,LISTAS,,,
241495,14-038-004,923,656,656,0,9,647,LISTAS,,,
241497,14-038-005,935,551,550,0,4,546,LISTAS,,,
241499,14-038-006,1210,956,926,0,0,926,LISTAS,,,
241501,14-038-007,1172,881,879,0,8,871,LISTAS,,,
241503,14-038-008,1149,791,791,0,5,786,LISTAS,,,
241505,14-038-009,974,638,635,0,5,630,LISTAS,,,
241507,14-038-010,1186,805,805,0,8,797,LISTAS,,,
241509,14-038-011,1069,802,803,0,14,789,LISTAS,,,
241511,14-038-012,1253,956,956,0,7,949,LISTAS,,,
241513,14-038-013,988,741,741,0,5,736,LISTAS,,,
241515,14-038-014,979,782,782,0,5,777,LISTAS,,,
241517,14-038-015,1200,902,902,0,7,895,LISTAS,,,
241519,14-038-016,1098,860,860,0,2,858,LISTAS,,,
241521,14-038-017,3366,2902,2879,-23,0,2879,LISTAS,,,
241523,14-038-018,988,785,785,0,3,782,LISTAS,,,
241525,14-038-019,1112,818,818,0,5,813,LISTAS,,,
241527,14-038-020,1251,874,874,0,0,874,LISTAS,,,
241529,14-038-021,987,672,672,0,3,669,LISTAS,,,
241531,14-038-022,983,729,728,0,3,725,LISTAS,,,
241533,14-038-023,1081,840,840,0,1,839,LISTAS,,,
241535,14-038-024,1067,869,867,0,6,861,LISTAS,,,
241537,14-038-025,1191,867,867,0,9,858,LISTAS,,,
241539,14-038-026,1107,853,853,0,8,845,LISTAS,,,
241541,14-038-027,1194,912,910,0,6,904,LISTAS,,,
241543,14-038-028,1118,816,815,0,8,807,LISTAS,,,
241545,14-038-029,1134,937,932,0,0,932,LISTAS,,,
241547,14-038-030,942,709,709,0,3,706,LISTAS,,,
241549,14-038-031,1037,807,805,0,2,803,LISTAS,,,
241551,14-038-032,1111,838,838,0,5,833,LISTAS,,,
241553,14-038-033,1406,1039,1038,0,9,1029,LISTAS,,,
241555,14-038-034,1269,883,881,0,6,875,LISTAS,,,
241557,14-038-035,1114,849,850,0,10,840,LISTAS,,,
241559,14-038-036,1192,906,902,0,5,897,LISTAS,,,
241561,14-038-037,1162,918,917,0,2,915,LISTAS,,,
241563,14-038-038,1281,1008,1011,0,25,986,LISTAS,,,
241565,14-038-039,1055,792,792,0,2,790,LISTAS,,,
241567,14-038-040,1128,854,853,0,5,848,LISTAS,,,
241569,14-038-041,1052,780,780,0,5,775,LISTAS,,,
241571,14-038-042,1149,921,919,0,2,917,LISTAS,,,
241573,14-038-043,1237,926,924,0,2,922,LISTAS,,,
241575,14-038-044,1053,773,772,0,5,767,LISTAS,,,
241577,14-038-045,1245,976,976,0,2,974,LISTAS,,,
241579,14-038-046,1342,1074,1074,0,5,1069,LISTAS,,,
241581,14-038-047,1228,956,956,0,5,951,LISTAS,,,
241583,14-038-048,1638,1272,1267,0,10,1257,LISTAS,,,
241585,14-039-001,914,608,608,0,3,605,LISTAS,,,
241587,14-039-002,1001,624,623,0,9,614,LISTAS,,,
241589,14-039-003,909,500,499,0,2,497,LISTAS,,,
241591,14-040-001,735,507,507,0,5,502,LISTAS,,,
241593,14-040-002,723,511,510,0,6,504,LISTAS,,,
241595,14-040-003,738,539,539,0,0,539,LISTAS,,,
241597,14-040-004,729,530,531,0,11,520,LISTAS,,,
241599,14-041-001,1141,821,821,0,9,812,LISTAS,,,
241601,14-041-002,905,714,714,0,4,710,LISTAS,,,
241603,14-041-003,1028,763,763,0,7,756,LISTAS,,,
241605,14-041-004,931,723,723,0,3,720,LISTAS,,,
241607,14-041-005,1085,806,807,0,14,793,LISTAS,,,
241609,14-041-006,968,740,739,0,6,733,LISTAS,,,
241611,14-041-007,1023,800,800,0,10,790,LISTAS,,,
241613,14-041-008,813,640,639,0,13,626,LISTAS,,,
241615,14-041-009,1116,766,768,0,15,753,LISTAS,,,
241617,14-041-010,1142,867,867,0,3,864,LISTAS,,,
241619,14-041-011,873,667,666,0,2,664,LISTAS,,,
241621,14-041-012,898,545,545,0,5,540,LISTAS,,,
241623,14-041-013,1205,968,968,0,4,964,LISTAS,,,
241625,14-041-014,979,744,742,0,8,734,LISTAS,,,
241627,14-041-015,853,644,641,0,6,635,LISTAS,,,
241629,14-041-016,1038,780,779,0,7,772,LISTAS,,,
241631,14-042-001,755,530,530,0,5,525,LISTAS,,,
241633,14-043-001,702,549,549,0,10,539,LISTAS,,,
241635,14-043-002,676,466,466,0,2,464,LISTAS,,,
241637,14-043-003,730,472,472,0,2,470,LISTAS,,,
241639,14-044-001,901,604,604,0,7,597,LISTAS,,,
241641,14-044-002,602,419,419,0,2,417,LISTAS,,,
241643,14-045-001,1237,823,823,0,10,813,LISTAS,,,
241645,14-045-002,1125,750,750,0,11,739,LISTAS,,,
241647,14-045-003,139,62,62,0,0,62,LISTAS,,,
241649,14-046-001,770,632,632,0,6,626,LISTAS,,,
241651,14-046-002,836,672,672,0,4,668,LISTAS,,,
241653,14-046-003,913,762,761,0,5,756,LISTAS,,,
241655,14-046-004,1073,863,863,0,8,855,LISTAS,,,
241657,14-046-005,993,815,815,0,5,810,LISTAS,,,
241659,14-046-006,887,705,705,0,3,702,LISTAS,,,
241661,14-046-007,1070,812,812,0,11,801,LISTAS,,,
241663,14-046-008,1210,973,973,0,6,967,LISTAS,,,
241665,14-046-009,269,187,187,0,2,185,LISTAS,,,
241667,14-046-010,714,539,540,0,9,531,LISTAS,,,
241669,14-046-011,855,690,690,0,2,688,LISTAS,,,
241671,14-046-012,870,712,713,0,8,705,LISTAS,,,
241673,14-046-013,775,596,594,0,7,587,LISTAS,,,
241675,14-046-014,1282,1022,1022,0,9,1013,LISTAS,,,
241677,14-046-015,1329,1018,1019,0,13,1006,LISTAS,,,
241679,14-046-016,1225,973,973,0,8,965,LISTAS,,,
241681,14-046-017,1076,924,924,0,3,921,LISTAS,,,
241683,14-047-001,875,734,734,0,7,727,LISTAS,,,
241685,14-047-002,801,556,555,0,3,552,LISTAS,,,
241687,14-047-003,1309,1018,1018,0,4,1014,LISTAS,,,
241689,14-047-004,857,675,673,0,2,671,LISTAS,,,
241691,14-047-005,891,678,678,0,3,675,LISTAS,,,
241693,14-047-006,1152,915,915,0,5,910,LISTAS,,,
